ip,start_time,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::ffff:127.0.0.1,2026-01-07 12:42:09.776000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.780000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.784000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.789000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.792000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.797000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.800000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.805000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.808000+00:00,20,0,20,0,0,20,19,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.812000+00:00,20,0,20,0,0,20,19,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.815000+00:00,20,0,20,0,0,20,19,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.819000+00:00,20,0,20,0,0,20,19,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.823000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.828000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.831000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.837000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.840000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.845000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.848000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.853000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.856000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.860000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.863000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.868000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.871000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.875000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.879000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.885000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.889000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.896000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.901000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.909000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.915000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.923000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.929000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.936000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.942000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.948000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.954000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.961000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.966000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.972000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.975000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.981000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.985000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.991000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.995000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:09.999000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.002000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.008000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.011000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.015000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.018000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.023000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.026000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.032000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.036000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.041000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.047000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.051000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.054000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.058000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.062000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.067000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.070000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.075000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.078000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.082000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.085000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.089000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.093000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.097000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.100000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.105000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.108000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.112000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.115000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.120000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.123000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.128000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.131000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.136000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.139000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.144000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.148000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.153000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.156000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.161000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.165000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.169000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.172000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.176000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.179000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.183000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.187000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.191000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.194000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.198000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.201000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.206000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.210000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.216000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.222000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.227000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.233000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.237000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.242000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.248000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.253000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.259000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.264000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.269000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.274000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.280000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.286000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.291000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.296000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.303000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.307000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.315000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.322000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.327000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.332000+00:00,20,0,20,0,0,20,20,0.55,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.338000+00:00,20,0,20,0,0,20,20,0.55,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.342000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.349000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.355000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.361000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.366000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.373000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.378000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.385000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.390000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.397000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.401000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.408000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.413000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.418000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.423000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.428000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.433000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.438000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.443000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.449000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.454000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.461000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.466000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.471000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.476000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.483000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.488000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.495000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.500000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.506000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.511000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.517000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.521000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.526000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.530000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.536000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.541000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.548000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.553000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.559000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.565000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.571000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.577000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.583000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.588000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.594000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.599000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.605000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.609000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.614000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.618000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.624000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.628000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.634000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.639000+00:00,20,0,20,0,0,20,20,0.45,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.645000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.650000+00:00,20,0,20,0,0,20,20,0.45,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.656000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.661000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.668000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.673000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.679000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.684000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.689000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.694000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.700000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.705000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.712000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.717000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.723000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.729000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.736000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.741000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.747000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.752000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.758000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.762000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.770000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.776000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.783000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.788000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.793000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.798000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.805000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.810000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.817000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.821000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.827000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.832000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.839000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.844000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.850000+00:00,20,0,20,0,0,20,20,0.35,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.855000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.861000+00:00,20,0,20,0,0,20,20,0.5,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.866000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.872000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.878000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.885000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.890000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.896000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.901000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.908000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.912000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.919000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.923000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.929000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.934000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.941000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.946000+00:00,20,0,20,0,0,20,20,0.45,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.953000+00:00,20,0,20,0,0,20,20,0.4,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.958000+00:00,20,0,20,0,0,20,20,0.6,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.965000+00:00,20,0,20,0,0,20,20,0.45,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.970000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.977000+00:00,20,0,20,0,0,20,20,0.2,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.982000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.989000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.994000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:10.999000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.003000+00:00,20,0,20,0,0,20,20,0.0,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.008000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.013000+00:00,20,0,20,0,0,20,20,0.05,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.019000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.024000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.029000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.035000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.040000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.044000+00:00,20,0,20,0,0,20,20,0.25,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.051000+00:00,20,0,20,0,0,20,20,0.3,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.055000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.061000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.066000+00:00,20,0,20,0,0,20,20,0.15,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.072000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.077000+00:00,20,0,20,0,0,20,20,0.1,recon
::ffff:127.0.0.1,2026-01-07 12:42:11.083000+00:00,20,0,20,0,0,20,20,0.1,recon
